,speaker,topic,episode_id,episode_name,category,text
326,3,uncategorized,uncategorized,uncategorized,uncategorized,"But when it comes to Haiti, Haiti is the poorest country in our hemisphere. The earthquake and the hurricanes, it has devastated Haiti. Bill and I have been involved in trying to help Haiti for many years. The Clinton Foundation raised $30 million to help Haiti after the catastrophic earthquake and all of the terrible problems the people there had.
"
327,3,uncategorized,uncategorized,uncategorized,uncategorized,"We have done things to help small businesses, agriculture, and so much else. And we're going to keep working to help Haiti...
"
328,2,uncategorized,uncategorized,uncategorized,uncategorized," All right.
"
329,3,uncategorized,uncategorized,uncategorized,uncategorized," ... because it's an important part of the American experience.
"
330,1,uncategorized,uncategorized,uncategorized,uncategorized," They don't want you to help them anymore.
"
331,1,uncategorized,uncategorized,uncategorized,uncategorized,"(CROSSTALK)
"
332,1,uncategorized,uncategorized,uncategorized,uncategorized," I'd like to mention one thing. Trump Foundation, small foundation. People contribute, I contribute. The money goes 100 percent – 100 percent goes to different charities, including a lot of military. I don't get anything. I don't buy boats. I don't buy planes. What happens – the money goes to them.
"
333,2,uncategorized,uncategorized,uncategorized,uncategorized," Wasn't some of the money used to settle your lawsuits, sir?
"
334,1,uncategorized,uncategorized,uncategorized,uncategorized," No, it was – we put up the American flag. And that's it. They put up the American flag. We fought for the right in Palm Beach to put up the American flag.
"
335,2,uncategorized,uncategorized,uncategorized,uncategorized," Right. But there was a penalty that was imposed by Palm Beach County, and the money came from your foundation...
"
336,2,uncategorized,uncategorized,uncategorized,uncategorized,"Video
"
337,2,uncategorized,uncategorized,uncategorized,uncategorized,"00
"
338,2,uncategorized,uncategorized,uncategorized,uncategorized,"11
"
339,2,uncategorized,uncategorized,uncategorized,uncategorized," 
"
340,2,uncategorized,uncategorized,uncategorized,uncategorized,"ELECTION 2016 By QUYNHANH DO and MICHAEL D. SHEAR 3:11
"
341,2,uncategorized,uncategorized,uncategorized,uncategorized,"Final Presidential Debate Turns Caustic
"
342,2,uncategorized,uncategorized,uncategorized,uncategorized,"Donald J. Trump and Hillary Clinton met in a 90-minute debate at the University of Nevada, Las Vegas, on Wednesday that began cordially but quickly swerved to personal attacks.Published OnOct. 19, 2016CreditImage by Josh Haner/The New York Times
"
343,1,uncategorized,uncategorized,uncategorized,uncategorized," There was. There was. And, by the way...
"
344,2,uncategorized,uncategorized,uncategorized,uncategorized," ... instead of Mar-a-Lago or yourself, sir.
"
345,1,uncategorized,uncategorized,uncategorized,uncategorized," ... the money – the money went to Fisher House, where they build houses – the money that you're talking about went to Fisher House, where they build houses for veterans and disabled vets.
"
346,2,uncategorized,uncategorized,uncategorized,uncategorized," I want to get into one...
"
347,3,uncategorized,uncategorized,uncategorized,uncategorized," But, of course, there's no way we can know whether any of that is true, because he hasn't released his tax returns. He is the first candidate ever to run for president in the last 40-plus years who has not released his tax returns, so everything he says about charity or anything else, we can't prove it. You can look at our tax returns. We've got them all out there.
"
348,3,uncategorized,uncategorized,uncategorized,uncategorized,"But what is really troubling is that we learned in the last debate he has not paid a penny in federal income tax. And we were talking about immigrants a few minutes ago, Chris. You know, half of all immigrants – undocumented immigrants in our country – actually pay federal income tax. So we have undocumented immigrants in America who are paying more federal income tax than a billionaire. I find that just astonishing.
"
349,2,uncategorized,uncategorized,uncategorized,uncategorized," I want...
"
350,1,uncategorized,uncategorized,uncategorized,uncategorized," So let me just tell you very quickly, we're entitled because of the laws that people like her passed to take massive amounts of depreciation on other charges, and we do it. And all of her donors – just about all of them – I know Buffett took hundreds of millions of dollars, Soros, George Soros, took hundreds of millions of dollars...
"
351,2,uncategorized,uncategorized,uncategorized,uncategorized," We...
"
352,1,uncategorized,uncategorized,uncategorized,uncategorized," Let me just explain.
"
353,2,uncategorized,uncategorized,uncategorized,uncategorized," But, no, we heard this...
"
354,1,uncategorized,uncategorized,uncategorized,uncategorized," Most of her donors have done the same thing as I do.
"
355,2,uncategorized,uncategorized,uncategorized,uncategorized," Mr. Trump, we – OK.
"
356,1,uncategorized,uncategorized,uncategorized,uncategorized," You know what she should have done?
"
357,2,uncategorized,uncategorized,uncategorized,uncategorized," Folks, we heard this...
"
358,1,uncategorized,uncategorized,uncategorized,uncategorized," And you know, Hillary, what you should have done, you should have changed the law when you were a United States senator...
"
359,2,uncategorized,uncategorized,uncategorized,uncategorized," Folks, we heard this...
"
360,1,uncategorized,uncategorized,uncategorized,uncategorized," ... because your donors and your special interests are doing the same thing as I do, except even more so.
"
361,3,uncategorized,uncategorized,uncategorized,uncategorized," Well, you know...
"
362,1,uncategorized,uncategorized,uncategorized,uncategorized," You should have changed the law. But you won't change the law, because you take in so much money. I mean, I sat in my apartment today on a very beautiful hotel down the street known as Trump...
"
363,3,uncategorized,uncategorized,uncategorized,uncategorized," Made with Chinese steel.
"
364,1,uncategorized,uncategorized,uncategorized,uncategorized," But I will tell you, I sat there...
"
365,1,uncategorized,uncategorized,uncategorized,uncategorized,"(LAUGHTER)
"
366,1,uncategorized,uncategorized,uncategorized,uncategorized,"... I sat there watching ad after ad after ad, false ad. All paid for by your friends on Wall Street that gave so much money because they know you're going to protect them. And, frankly, you should have changed the laws.
"
367,2,uncategorized,uncategorized,uncategorized,uncategorized," Mr. Trump...
"
368,1,uncategorized,uncategorized,uncategorized,uncategorized," If you don't like what I did, you should have changed the laws.
"
369,2,uncategorized,uncategorized,uncategorized,uncategorized," Mr. Trump, I want to ask you about one last question in this topic. You have been warning at rallies recently that this election is rigged and that Hillary Clinton is in the process of trying to steal it from you.
"
370,2,uncategorized,uncategorized,uncategorized,uncategorized,"Your running mate, Governor Pence, pledged on Sunday that he and you – his words – Òwill absolutely accept the result of this election.Ó Today your daughter, Ivanka, said the same thing. I want to ask you here on the stage tonight: Do you make the same commitment that you will absolutely – sir, that you will absolutely accept the result of this election?
"
371,1,uncategorized,uncategorized,uncategorized,uncategorized," I will look at it at the time. I'm not looking at anything now. I'll look at it at the time.
"
372,1,uncategorized,uncategorized,uncategorized,uncategorized,"What I've seen – what I've seen is so bad. First of all, the media is so dishonest and so corrupt, and the pile-on is so amazing. The New York Times actually wrote an article about it, but they don't even care. It's so dishonest. And they've poisoned the mind of the voters.
"
373,1,uncategorized,uncategorized,uncategorized,uncategorized,"But unfortunately for them, I think the voters are seeing through it. I think they're going to see through it. We'll find out on November 8th. But I think they're going to see through it.
"
374,2,uncategorized,uncategorized,uncategorized,uncategorized," But, sir, there's...
"
375,1,uncategorized,uncategorized,uncategorized,uncategorized," If you look – excuse me, Chris – if you look at your voter rolls, you will see millions of people that are registered to vote – millions, this isn't coming from me – this is coming from Pew Report and other places – millions of people that are registered to vote that shouldn't be registered to vote.
"
376,1,uncategorized,uncategorized,uncategorized,uncategorized,"So let me just give you one other thing. So I talk about the corrupt media. I talk about the millions of people – tell you one other thing. She shouldn't be allowed to run. It's crooked – she's – she's guilty of a very, very serious crime. She should not be allowed to run.
"
377,1,uncategorized,uncategorized,uncategorized,uncategorized,"And just in that respect, I say it's rigged, because she should never...
"
378,2,uncategorized,uncategorized,uncategorized,uncategorized," But...
"
379,1,uncategorized,uncategorized,uncategorized,uncategorized," Chris, she should never have been allowed to run for the presidency based on what she did with e-mails and so many other things.
"
380,2,uncategorized,uncategorized,uncategorized,uncategorized," But, sir, there is a tradition in this country – in fact, one of the prides of this country – is the peaceful transition of power and that no matter how hard-fought a campaign is, that at the end of the campaign that the loser concedes to the winner. Not saying that you're necessarily going to be the loser or the winner, but that the loser concedes to the winner and that the country comes together in part for the good of the country. Are you saying you're not prepared now to commit to that principle?
"
381,1,uncategorized,uncategorized,uncategorized,uncategorized," What I'm saying is that I will tell you at the time. I'll keep you in suspense. OK?
"
382,3,uncategorized,uncategorized,uncategorized,uncategorized," Well, Chris, let me respond to that, because that's horrifying. You know, every time Donald thinks things are not going in his direction, he claims whatever it is, is rigged against him.
"
383,3,uncategorized,uncategorized,uncategorized,uncategorized,"The FBI conducted a year-long investigation into my e-mails. They concluded there was no case; he said the FBI was rigged. He lost the Iowa caucus. He lost the Wisconsin primary. He said the Republican primary was rigged against him. Then Trump University gets sued for fraud and racketeering; he claims the court system and the federal judge is rigged against him. There was even a time when he didn't get an Emmy for his TV program three years in a row and he started tweeting that the Emmys were rigged against him.
"
384,1,uncategorized,uncategorized,uncategorized,uncategorized," Should have gotten it.
"
385,1,uncategorized,uncategorized,uncategorized,uncategorized,"(LAUGHTER)
"
386,3,uncategorized,uncategorized,uncategorized,uncategorized," This is – this is a mindset. This is how Donald thinks. And it's funny, but it's also really troubling.
"
387,2,uncategorized,uncategorized,uncategorized,uncategorized," OK.
"
388,3,uncategorized,uncategorized,uncategorized,uncategorized," So that is not the way our democracy works. We've been around for 240 years. We've had free and fair elections. We've accepted the outcomes when we may not have liked them. And that is what must be expected of anyone standing on a debate stage during a general election. You know, President Obama said the other day when you're whining before the game is even finished...
"
389,3,uncategorized,uncategorized,uncategorized,uncategorized,"(APPLAUSE)
"
390,2,uncategorized,uncategorized,uncategorized,uncategorized," Hold on. Hold on, folks. Hold on, folks.
"
391,3,uncategorized,uncategorized,uncategorized,uncategorized," ... it just shows you're not up to doing the job. And let's – you know, let's be clear about what he is saying and what that means. He is denigrating – he's talking down our democracy. And I, for one, am appalled that somebody who is the nominee of one of our two major parties would take that kind of position.
"
392,1,uncategorized,uncategorized,uncategorized,uncategorized," I think what the FBI did and what the Department of Justice did, including meeting with her husband, the attorney general, in the back of an airplane on the tarmac in Arizona, I think it's disgraceful. I think it's a disgrace.
"
393,2,uncategorized,uncategorized,uncategorized,uncategorized," All right.
"
394,1,uncategorized,uncategorized,uncategorized,uncategorized," I think we've never had a situation so bad in this country.
"
395,1,uncategorized,uncategorized,uncategorized,uncategorized,"(APPLAUSE)
"
396,2,uncategorized,uncategorized,uncategorized,uncategorized," Hold on, folks. This doesn't do any good for anyone. Let's please continue the debate, and let's move on to the subject of foreign hot spots.
"
397,2,uncategorized,uncategorized,uncategorized,uncategorized,"The Iraqi offensive to take back Mosul has begun. If they are successful in pushing ISIS out of that city and out of all of Iraq, the question then becomes, what happens the day after? And that's something that whichever of you ends up – whoever of you ends up as president is going to have to confront.
"
398,2,uncategorized,uncategorized,uncategorized,uncategorized,"Will you put U.S. troops into that vacuum to make sure that ISIS doesn't come back or isn't replaced by something even worse? Secretary Clinton, you go first in this segment. You have two minutes.
"
399,3,uncategorized,uncategorized,uncategorized,uncategorized," Well, I am encouraged that there is an effort led by the Iraqi army, supported by Kurdish forces, and also given the help and advice from the number of special forces and other Americans on the ground. But I will not support putting American soldiers into Iraq as an occupying force. I don't think that is in our interest, and I don't think that would be smart to do. In fact, Chris, I think that would be a big red flag waving for ISIS to reconstitute itself.
"
400,3,uncategorized,uncategorized,uncategorized,uncategorized,"The goal here is to take back Mosul. It's going to be a hard fight. I've got no illusions about that. And then continue to press into Syria to begin to take back and move on Raqqa, which is the ISIS headquarters.
"
401,3,uncategorized,uncategorized,uncategorized,uncategorized,"I am hopeful that the hard work that American military advisers have done will pay off and that we will see a real – a really successful military operation. But we know we've got lots of work to do. Syria will remain a hotbed of terrorism as long as the civil war, aided and abetted by the Iranians and the Russians, continue.
"
402,3,uncategorized,uncategorized,uncategorized,uncategorized,"So I have said, look, we need to keep our eye on ISIS. That's why I want to have an intelligence surge that protects us here at home, why we have to go after them from the air, on the ground, online, why we have to make sure here at home we don't let terrorists buy weapons. If you're too dangerous to fly, you're too dangerous to buy a gun.
"
403,3,uncategorized,uncategorized,uncategorized,uncategorized,"And I'm going to continue to push for a no-fly zone and safe havens within Syria not only to help protect the Syrians and prevent the constant outflow of refugees, but to, frankly, gain some leverage on both the Syrian government and the Russians so that perhaps we can have the kind of serious negotiation necessary to bring the conflict to an end and go forward on a political track.
"
404,2,uncategorized,uncategorized,uncategorized,uncategorized," Mr. Trump, same question. If we are able to push ISIS out of Mosul and out of Iraq, will – would you be willing to put U.S. troops in there to prevent their return or something else?
"
405,1,uncategorized,uncategorized,uncategorized,uncategorized," Let me tell you, Mosul is so sad. We had Mosul. But when she left, when she took everybody out, we lost Mosul. Now we're fighting again to get Mosul. The problem with Mosul and what they wanted to do is they wanted to get the leaders of ISIS who they felt were in Mosul.
"
406,1,uncategorized,uncategorized,uncategorized,uncategorized,"About three months ago, I started reading that they want to get the leaders and they're going to attack Mosul. Whatever happened to the element of surprise, OK? We announce we're going after Mosul. I have been reading about going after Mosul now for about – how long is it, Hillary, three months? These people have all left. They've all left.
"
407,1,uncategorized,uncategorized,uncategorized,uncategorized,"The element of surprise. Douglas MacArthur, George Patton spinning in their graves when they see the stupidity of our country. So we're now fighting for Mosul, that we had. All she had to do was stay there, and now we're going in to get it.
"
408,1,uncategorized,uncategorized,uncategorized,uncategorized,"But you know who the big winner in Mosul is going to be after we eventually get it? And the only reason they did it is because she's running for the office of president and they want to look tough. They want to look good. He violated the red line in the sand, and he made so many mistakes, made all the mistakes. That's why we have the great migration. But she wanted to look good for the election. So they're going in.
"
409,1,uncategorized,uncategorized,uncategorized,uncategorized,"But who's going to get Mosul, really? We'll take Mosul eventually. But the way – if you look at what's happening, much tougher than they thought. Much, much tougher. Much more dangerous. Going to be more deaths that they thought.
"
410,1,uncategorized,uncategorized,uncategorized,uncategorized,"But the leaders that we wanted to get are all gone because they're smart. They say, what do we need this for? So Mosul is going to be a wonderful thing. And Iran should write us a letter of thank you, just like the really stupid – the stupidest deal of all time, a deal that's going to give Iran absolutely nuclear weapons. Iran should write us yet another letter saying thank you very much, because Iran, as I said many years ago, Iran is taking over Iraq, something they've wanted to do forever, but we've made it so easy for them.
"
411,1,uncategorized,uncategorized,uncategorized,uncategorized,"So we're now going to take Mosul. And do you know who's going to be the beneficiary? Iran. Oh, yeah, they're making – I mean, they are outsmarting – look, you're not there, you might be involved in that decision. But you were there when you took everybody out of Mosul and out of Iraq. You shouldn't have been in Iraq, but you did vote for it. You shouldn't have been in Iraq, but once you were in Iraq, you should have never left the way.
"
412,2,uncategorized,uncategorized,uncategorized,uncategorized," Sir, your two minutes are up.
"
413,1,uncategorized,uncategorized,uncategorized,uncategorized," The point is, the big winner is going to be Iran.
"
414,3,uncategorized,uncategorized,uncategorized,uncategorized," Well, you know, once again, Donald is implying that he didn't support the invasion of Iraq. I said it was a mistake. I've said that years ago. He has consistently denied what is...
"
415,1,uncategorized,uncategorized,uncategorized,uncategorized," Wrong.
"
416,3,uncategorized,uncategorized,uncategorized,uncategorized," ... a very clear fact that...
"
417,1,uncategorized,uncategorized,uncategorized,uncategorized," Wrong.
"
418,3,uncategorized,uncategorized,uncategorized,uncategorized," ... before the invasion, he supported it. And, you know, I just want everybody to go Google it. Google ÒDonald Trump Iraq.Ó And you will see the dozens of sources which verify that he was for the invasion of Iraq.
"
419,1,uncategorized,uncategorized,uncategorized,uncategorized," Wrong.
"
420,3,uncategorized,uncategorized,uncategorized,uncategorized," And you can actually hear the audio of him saying that. Now, why does that matter? Well, it matters because he has not told the truth about that position. I guess he believes it makes him look better now to contrast with me because I did vote for it.
"
421,3,uncategorized,uncategorized,uncategorized,uncategorized,"But what's really important here is to understand all the interplay. Mosul is a Sunni city. Mosul is on the border of Syria. And, yes, we do need to go after Baghdadi, and – just like we went after bin Laden, while you were doing ÒCelebrity Apprentice,Ó and we brought him to justice. We need to go after the leadership.
"
422,3,uncategorized,uncategorized,uncategorized,uncategorized,"But we need to get rid of them, get rid of their fighters. There are an estimated several thousand fighters in Mosul. They've been digging underground. They've been prepared to defend. It's going to be tough fighting. But I think we can take back Mosul, and then we can move on into Syria and take back Raqqa.
"
423,3,uncategorized,uncategorized,uncategorized,uncategorized,"This is what we have to do. I'm just amazed that he seems to think that the Iraqi government and our allies and everybody else launched the attack on Mosul to help me in this election, but that's how Donald thinks. You know, he always is looking for some conspiracy.
"
424,1,uncategorized,uncategorized,uncategorized,uncategorized," Chris, we don't gain anything.
"
425,3,uncategorized,uncategorized,uncategorized,uncategorized," He has all the conspiracy theories...
"
426,3,uncategorized,uncategorized,uncategorized,uncategorized,"(CROSSTALK)
"
427,1,uncategorized,uncategorized,uncategorized,uncategorized," Iran is taking over Iraq.
"
428,2,uncategorized,uncategorized,uncategorized,uncategorized," Secretary Clinton, it's...
"
429,2,uncategorized,uncategorized,uncategorized,uncategorized,"(CROSSTALK)
"
430,1,uncategorized,uncategorized,uncategorized,uncategorized," Iran is taking over Iraq. We don't gain anything.
"
431,3,uncategorized,uncategorized,uncategorized,uncategorized," This conspiracy theory, which he's been spewing out for quite some time.
"
432,1,uncategorized,uncategorized,uncategorized,uncategorized," If they did it by surprise...
"
433,1,uncategorized,uncategorized,uncategorized,uncategorized,"(CROSSTALK)
"
434,2,uncategorized,uncategorized,uncategorized,uncategorized," Wait, wait, wait, Secretary Clinton, it's an open discussion.
"
435,3,uncategorized,uncategorized,uncategorized,uncategorized," He says...
"
436,3,uncategorized,uncategorized,uncategorized,uncategorized,"(CROSSTALK)
"
437,1,uncategorized,uncategorized,uncategorized,uncategorized," We could have gained if they did it by surprise.
"
438,2,uncategorized,uncategorized,uncategorized,uncategorized," Secretary, please let Mr. Trump speak.
"
439,3,uncategorized,uncategorized,uncategorized,uncategorized," ... unfit, and he proves it every time he talks.
"
440,1,uncategorized,uncategorized,uncategorized,uncategorized," No, you are the one that's unfit. You know, WikiLeaks just actually came out – John Podesta said some horrible things about you, and, boy, was he right. He said some beauties. And you know, Bernie Sanders, he said you have bad judgment. You do.
"
441,1,uncategorized,uncategorized,uncategorized,uncategorized,"And if you think that going into Mosul after we let the world know we're going in, and all of the people that we really wanted – the leaders – they're all gone. If you think that was good, then you do. Now, John Podesta said you have terrible instincts. Bernie Sanders said you have bad judgment. I agree with both.
"
442,3,uncategorized,uncategorized,uncategorized,uncategorized," Well, you should ask Bernie Sanders who he's supporting for president. And he has said...
"
443,1,uncategorized,uncategorized,uncategorized,uncategorized," Which is a big mistake.
"
444,3,uncategorized,uncategorized,uncategorized,uncategorized," ... as he has campaigned for me around the country, you are the most dangerous person to run for president in the modern history of America. I think he's right.
"
445,2,uncategorized,uncategorized,uncategorized,uncategorized," Let's turn to Aleppo. Mr. Trump, in the last debate, you were both asked about the situation in the Syrian city of Aleppo. And I want to follow up on that, because you said several things in that debate which were not true, sir. You said that Aleppo has basically fallen. In fact, there – in fact, there are... TRUMP"
446,2,uncategorized,uncategorized,uncategorized,uncategorized," It's a catastrophe, but there...
"
447,1,uncategorized,uncategorized,uncategorized,uncategorized," ... it's a mess.
"
448,2,uncategorized,uncategorized,uncategorized,uncategorized," There are a quarter of...
"
449,1,uncategorized,uncategorized,uncategorized,uncategorized," Have you seen it? Have you seen it?
"
450,2,uncategorized,uncategorized,uncategorized,uncategorized," Sir...
"
451,1,uncategorized,uncategorized,uncategorized,uncategorized," Have you seen what's happening to Aleppo?
"
452,2,uncategorized,uncategorized,uncategorized,uncategorized," Sir, if I may finish my question...
"
453,1,uncategorized,uncategorized,uncategorized,uncategorized," OK, so it hasn't fallen. Take a look at it.
"
454,2,uncategorized,uncategorized,uncategorized,uncategorized," Well, there are a quarter of a million people still living there and being slaughtered.
"
455,1,uncategorized,uncategorized,uncategorized,uncategorized," That's right. And they are being slaughtered...
"
456,2,uncategorized,uncategorized,uncategorized,uncategorized," Yes.
"
457,1,uncategorized,uncategorized,uncategorized,uncategorized," ... because of bad decisions.
"
458,2,uncategorized,uncategorized,uncategorized,uncategorized," If I may just finish here, and you also said that – that Syria and Russia are busy fighting ISIS. In fact, they have been the ones who've been bombing and shelling eastern Aleppo, and they just announced a humanitarian pause, in effect, admitting that they have been bombing and shelling Aleppo. Would you like to clear that up, sir?
"
459,1,uncategorized,uncategorized,uncategorized,uncategorized," Well, Aleppo is a disaster. It's a humanitarian nightmare. But it has fallen from the – from any standpoint. I mean, what do you need, a signed document? Take a look at Aleppo. It is so sad when you see what's happened.
"
460,1,uncategorized,uncategorized,uncategorized,uncategorized,"And a lot of this is because of Hillary Clinton, because what's happened is, by fighting Assad, who turned out to be a lot tougher than she thought, and now she's going to say, oh, he loves Assad, she's – he's just much tougher and much smarter than her and Obama. And everyone thought he was gone two years ago, three years ago. He – he aligned with Russia.
"
461,1,uncategorized,uncategorized,uncategorized,uncategorized,"He now also aligned with Iran, who we made very powerful. We gave them $150 billion back. We give them $1.7 billion in cash. I mean, cash. Bundles of cash as big as this stage. We gave them $1.7 billion.
"
462,1,uncategorized,uncategorized,uncategorized,uncategorized,"Now they have – he has aligned with Russia and with Iran. They don't want ISIS, but they have other things, because we're backing – we're backing rebels. We don't know who the rebels are. We're giving them lots of money, lots of everything. We don't know who the rebels are. And when and if – and it's not going to happen, because you have Russia and you have Iran now. But if they ever did overthrow Assad, you might end up with – as bad as Assad is, and he's a bad guy, but you may very well end up with worse than Assad.
"
463,1,uncategorized,uncategorized,uncategorized,uncategorized,"If she did nothing, we'd be in much better shape. And this is what's caused the great migration, where she's taking in tens of thousands of Syrian refugees, who probably in many cases – not probably, who are definitely...
"
464,2,uncategorized,uncategorized,uncategorized,uncategorized," Let me...
"
465,1,uncategorized,uncategorized,uncategorized,uncategorized," ... in many cases, ISIS-aligned, and we now have them in our country, and wait until you see – this is going to be the great Trojan horse. And wait until you see what happens in the coming years. Lots of luck, Hillary. Thanks a lot for doing a great job.
"
466,2,uncategorized,uncategorized,uncategorized,uncategorized," Secretary Clinton, you have talked about – and in the last debate and again today – that you would impose a no-fly zone to try to protect the people of Aleppo and to stop the killing there. President Obama has refused to do that because he fears it's going to draw us closer or deeper into the conflict.
"
467,2,uncategorized,uncategorized,uncategorized,uncategorized,"And General Joseph Dunford, the chairman of the Joint Chiefs of Staff, says you impose a no-fly zone, chances are you're going to get into a war – his words – with Syria and Russia. So the question I have is, if you impose a no-fly zone – first of all, how do you respond to their concerns? Secondly, if you impose a no-fly zone and a Russian plane violates that, does President Clinton shoot that plane down?
"
468,3,uncategorized,uncategorized,uncategorized,uncategorized," Well, Chris, first of all, I think a no-fly zone could save lives and could hasten the end of the conflict. I'm well aware of the really legitimate concerns that you have expressed from both the president and the general.
"
469,3,uncategorized,uncategorized,uncategorized,uncategorized,"This would not be done just on the first day. This would take a lot of negotiation. And it would also take making it clear to the Russians and the Syrians that our purpose here was to provide safe zones on the ground.
"
470,3,uncategorized,uncategorized,uncategorized,uncategorized,"We've had millions of people leave Syria and those millions of people inside Syria who have been dislocated. So I think we could strike a deal and make it very clear to the Russians and the Syrians that this was something that we believe was in the best interests of the people on the ground in Syria, it would help us with our fight against ISIS.
"
471,3,uncategorized,uncategorized,uncategorized,uncategorized,"But I want to respond to what Donald said about refugees. He's made these claims repeatedly. I am not going to let anyone into this country who is not vetted, who we do not have confidence in. But I am not going to slam the door on women and children. That picture of that little 4-year-old boy in Aleppo, with the blood coming down his face while he sat in an ambulance, is haunting. And so we are going to do very careful, thorough vetting. That does not solve our internal challenges with ISIS and our need to stop radicalization, to work with American Muslim communities who are on the front lines to identify and prevent attacks. In fact, the killer of the dozens of people at the nightclub in Orlando, the Pulse nightclub, was born in Queens, the same place Donald was born. So let's be clear about what the threat is and how we are best going to be able to meet it.
"
472,3,uncategorized,uncategorized,uncategorized,uncategorized,"And, yes, some of that threat emanates from over in Syria and Iraq, and we've got to keep fighting, and I will defeat ISIS, and some of it is we have to up our game and be much smarter here at home.
"
473,2,uncategorized,uncategorized,uncategorized,uncategorized," Folks, I want to get into our final segment.
"
474,1,uncategorized,uncategorized,uncategorized,uncategorized," But I just have to...
"
475,2,uncategorized,uncategorized,uncategorized,uncategorized," Real quick.
"
476,1,uncategorized,uncategorized,uncategorized,uncategorized," It's so ridiculous what she – she will defeat ISIS. We should have never let ISIS happen in the first place. And right now, they're in 32 countries.
"
477,2,uncategorized,uncategorized,uncategorized,uncategorized," OK.
"
478,1,uncategorized,uncategorized,uncategorized,uncategorized," We should have – wait one second. They had a cease-fire three weeks ago. A cease-fire, the United States, Russia, and Syria. And during the cease-fire, Russia took over vast swatches of land, and then they said we don't want the cease-fire anymore.
"
479,1,uncategorized,uncategorized,uncategorized,uncategorized,"We are so outplayed on missiles, on cease-fires. They are outplayed. Now, she wasn't there. I assume she had nothing to do with it. But our country is so outplayed by Putin and Assad, and by the way – and by Iran. Nobody can believe how stupid our leadership is.
"
480,2,uncategorized,uncategorized,uncategorized,uncategorized," Mr. Trump, Secretary Clinton – no, we need to move on to our final segment, and that is the national debt, which has not been discussed until tonight.
"
481,2,uncategorized,uncategorized,uncategorized,uncategorized,"Our national debt, as a share of the economy, our GDP, is now 77 percent. That's the highest since just after World War II. But the nonpartisan Committee for a Responsible Federal Budget says, Secretary Clinton, under your plan, debt would rise to 86 percent of GDP over the next 10 years. Mr. Trump, under your plan, they say it would rise to 105 percent of GDP over the next 10 years. The question is, why are both of you ignoring this problem? Mr. Trump, you go first.
"
482,1,uncategorized,uncategorized,uncategorized,uncategorized," Well, I say they're wrong, because I'm going to create tremendous jobs. And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero. But we're bringing it from 1 percent up to 4 percent. And I actually think we can go higher than 4 percent. I think you can go to 5 percent or 6 percent. And if we do, you don't have to bother asking your question, because we have a tremendous machine. We will have created a tremendous economic machine once again. To do that, we're taking back jobs. We're not going to let our companies be raided by other countries where we lose all our jobs, we don't make our product anymore. It's very sad. But I'm going to create a – the kind of a country that we were from the standpoint of industry. We used to be there. We've given it up. We've become very, very sloppy.
"
483,1,uncategorized,uncategorized,uncategorized,uncategorized,"We've had people that are political hacks making the biggest deals in the world, bigger than companies. You take these big companies, these trade deals are far bigger than these companies, and yet we don't use our great leaders, many of whom back me and many of whom back Hillary, I must say. But we don't use those people. Those are the people – these are the greatest negotiators in the world. We have the greatest businesspeople in the world. We have to use them to negotiate our trade deals.
"
484,1,uncategorized,uncategorized,uncategorized,uncategorized,"We use political hacks. We use people that get the position because they gave – they made a campaign contribution and they're dealing with China and people that are very much smarter than they are. So we have to use our great people.
"
485,1,uncategorized,uncategorized,uncategorized,uncategorized,"But that being said, we will create an economic machine the likes of which we haven't seen in many decades. And people, Chris, will again go back to work and they'll make a lot of money. And we'll have companies that will grow and expand and start from new.
"
486,2,uncategorized,uncategorized,uncategorized,uncategorized," Secretary Clinton?
"
487,3,uncategorized,uncategorized,uncategorized,uncategorized," Well, first, when I hear Donald talk like that and know that his slogan is ÒMake America Great Again,Ó I wonder when he thought America was great. And before he rushes and says, ÒYou know, before you and President Obama were there,Ó I think it's important to recognize that he has been criticizing our government for decades.
"
488,3,uncategorized,uncategorized,uncategorized,uncategorized,"You know, back in 1987, he took out a $100,000 ad in the New York Times, during the time when President Reagan was president, and basically said exactly what he just said now, that we were the laughingstock of the world. He was criticizing President Reagan. This is the way Donald thinks about himself, puts himself into, you know, the middle and says, ÒYou know, I alone can fix it,Ó as he said on the convention stage.
"
489,3,uncategorized,uncategorized,uncategorized,uncategorized,"But if you look at the debt, which is the issue you asked about, Chris, I pay for everything I'm proposing. I do not add a penny to the national debt. I take that very seriously, because I do think it's one of the issues we've got to come to grips with.
"
490,3,uncategorized,uncategorized,uncategorized,uncategorized,"So when I talk about how we're going to pay for education, how we're going to invest in infrastructure, how we're going to get the cost of prescription drugs down, and a lot of the other issues that people talk to me about all the time, I've made it very clear we are going where the money is. We are going to ask the wealthy and corporations to pay their fair share.
"
491,3,uncategorized,uncategorized,uncategorized,uncategorized,"And there is no evidence whatsoever that that will slow down or diminish our growth. In fact, I think just the opposite. We'll have what economists call middle-out growth. We've got to get back to rebuilding the middle class, the families of America. That's where growth will come from. That's why I want to invest in you. I want to invest in your family.
"
492,3,uncategorized,uncategorized,uncategorized,uncategorized,"And I think that's the smartest way to grow the economy, to make the economy fairer. And we just have a big disagreement about this. It may be because of our experiences. You know, he started off with his dad as a millionaire...
"
