index,polarity,subjectivity,timestamp,speaker,speaker_name,text,applause,laughter,interaction,attack,attack_target,agree,agree_target,interruption,interrupt_target,defense,defense_against,reference,mentions,noun_phrases,people,locations,topic,autotopic,first_mention
681,0.0,0.0,,trump,Trump,Five hundred murders is a lot of murders.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],crime,['misc'],[]
682,0.20416666666666664,0.5708333333333333,,trump,Trump,"It's hard to believe, 500 is like supposed to be good?",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
683,0.0,0.0,,trump,Trump,"But we went from 2,200 to 500.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
684,0.0,0.0,,trump,Trump,And it was continued on by Mayor Bloomberg.,False,False,False,False,[],False,[],False,,False,,False,[],['bloomberg'],[],[],safety,['misc'],[]
685,0.0,0.4,,trump,Trump,And it was terminated by current mayor.,False,False,False,False,[],False,[],False,,False,,False,[],['current mayor'],[],[],safety,['misc'],[]
686,0.23484848484848483,0.7272727272727273,,trump,Trump,But stop-and- frisk had a tremendous impact on the safety of New York City.,False,False,False,False,[],False,[],False,,False,,False,[],"['stop-and- frisk', 'tremendous impact', 'york']",[],[],"safety, crime",['misc'],[]
687,0.3333333333333333,1.0,,trump,Trump,Tremendous beyond belief.,False,False,False,False,[],False,[],False,,False,,False,[],['tremendous'],[],[],misc,['misc'],[]
688,0.2,0.2,,trump,Trump,"So when you say it has no impact, it really did.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],"safety, crime",['misc'],[]
689,0.0,0.13,,trump,Trump,"It had a very, very big impact.",False,False,False,False,[],False,[],False,,False,,False,[],['big impact'],[],[],misc,['misc'],[]
690,0.35,0.65,,clinton,Clinton," Well, it's also fair to say, if we're going to talk about mayors, that under the current mayor, crime has continued to drop, including murders.",False,False,True,False,[],False,[],True,trump,False,,False,[],['current mayor'],[],[],crime,['misc'],[]
691,-0.5,0.9,,trump,Trump," No, you're wrong.",False,False,True,False,[],False,[],True,clinton,False,,False,[],[],[],[],misc,['misc'],[]
692,-0.5,0.9,,trump,Trump,You're wrong.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
693,0.0,0.0,,clinton,Clinton," No, I'm not.",False,False,True,False,[],False,[],True,trump,False,,False,[],[],[],[],misc,['misc'],[]
694,0.0,0.0,,trump,Trump, Murders are up.,False,False,True,False,[],False,[],True,clinton,False,,False,[],['murders'],[],[],misc,['misc'],[]
695,0.0,0.0,,trump,Trump,You check it.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
696,0.42424242424242425,0.6363636363636364,,clinton,Clinton, New York New York has done an excellent job.,False,False,True,False,[],False,[],True,trump,False,,False,[],"['york', 'york', 'excellent job']",[],[],misc,['misc'],[]
697,0.0,0.0,,clinton,Clinton,"And I give credit I give credit across the board going back two mayors, two police chiefs, because it has worked.",False,False,False,False,[],False,[],False,,False,,False,[],['police chiefs'],[],[],police,['misc'],[]
698,-0.125,0.375,,clinton,Clinton,"And other communities need to come together to do what will work, as well.",False,False,False,False,[],False,[],False,,False,,False,[],['communities need'],[],[],cities,['misc'],[]
699,0.5,0.7666666666666666,,clinton,Clinton,"Look, one murder is too many, but it is important that we learn about what has been effective.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],justice,['misc'],[]
700,0.475,0.525,,clinton,Clinton,And not go to things that sound good that really did not have the kind of impact that we would want.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],justice,['misc'],[]
701,0.5,0.5,,clinton,Clinton,Who disagrees with keeping neighborhoods safe?,False,False,False,False,[],False,[],False,,False,,False,[],['who'],[],[],"cities, safety",['misc'],[]
702,0.11818181818181818,0.45,,clinton,Clinton,"But let's also add, no one should disagree about respecting the rights of young men who live in those neighborhoods.",False,False,False,False,[],False,[],False,,False,,False,[],['young men'],[],[],cities,['misc'],[]
703,0.5,0.5,,clinton,Clinton,"And so we need to do a better job of working, again, with the communities, faith communities, business communities, as well as the police to try to deal with this problem.",False,False,False,False,[],False,[],False,,False,,False,[],"['faith communities', 'business communities']",[],[],"cities, police",['misc'],[]
704,0.0,0.0,,moderator,Moderator, This conversation is about race.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],racism,['misc'],[]
705,0.0,0.0,,moderator,Moderator,"And so, Mr. Trump, I have to ask you for five...",False,False,False,False,[],False,[],False,,False,,True,['trump'],[],[],[],trump,['misc'],[]
706,0.0,0.0,,trump,Trump," I'd like to just respond, if I might.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
707,0.0,0.0,,moderator,Moderator,Please 20 seconds.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
708,0.0,0.0,,trump,Trump, I'd just like to respond.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
709,0.3333333333333333,0.5,,moderator,Moderator," Please respond, then I've got a quick follow-up for you.",False,False,False,False,[],False,[],False,,False,,False,[],['quick follow-up'],[],[],misc,['misc'],[]
710,-0.15555555555555559,0.2888888888888889,,trump,Trump,"Look, the African-American community has been let down by our politicians.",False,False,False,False,[],False,[],False,,False,,False,[],['african-american'],[],[],racism,['misc'],[]
711,0.32857142857142857,0.37857142857142856,,trump,Trump,"They talk good around election time, like right now, and after the election, they said, see ya later, I'll see you in four years.",False,False,False,False,[],False,[],False,,False,,False,[],['election time'],[],[],"election, racism",['misc'],[]
712,-0.3499999999999999,0.41666666666666663,,trump,Trump,"The African-American community because look, the community within the inner cities has been so badly treated.",False,False,False,False,[],False,[],False,,False,,False,[],"['african-american', 'inner cities']",[],[],"racism, cities",['misc'],[]
713,0.0,0.0,,trump,Trump,"They've been abused and used in order to get votes by Democrat politicians, because that's what it is.",False,False,False,False,[],False,[],False,,False,,False,[],['democrat'],[],[],racism,['misc'],[]
714,0.0,0.0,,trump,Trump,They've controlled these communities for up to 100 years.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],racism,['misc'],[]
715,0.0,0.0,,moderator,Moderator," Mr. Trump, let me...",False,False,False,False,[],False,[],False,,False,,True,['trump'],[],[],[],trump,['misc'],[]
716,0.0,0.0,,moderator,Moderator,"(CROSSTALK)  CLINTON: Well, I I do think...",False,False,False,False,[],False,[],False,,False,,False,[],['crosstalk'],[],[],misc,['misc'],[]
717,0.0,0.05555555555555555,,trump,Trump," And I will tell you, you look at the inner cities and I just left Detroit, and I just left Philadelphia, and I just you know, you've seen me, I've been all over the place.",False,False,False,False,[],False,[],False,,False,,False,[],"['inner cities', 'detroit', 'philadelphia']",[],[],cities,['misc'],[]
718,0.5,0.5,,trump,Trump,"You decided to stay home, and that's OK.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
719,0.0,0.0,,trump,Trump,"But I will tell you, I've been all over.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
720,1.0,1.0,,trump,Trump,And I've met some of the greatest people I 'll ever meet within these communities.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],cities,['misc'],[]
721,0.26,0.39,,trump,Trump,"And they are very, very upset with what their politicians have told them and what their politicians have done.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],justice,['misc'],[]
722,0.0,0.0,,moderator,Moderator," Mr. Trump, I...",False,False,False,False,[],False,[],False,,False,,True,['trump'],[],[],[],misc,['misc'],[]
723,0.0,0.0,,clinton,Clinton, I think I think I think Donald just criticized me for preparing for this debate.,False,False,True,False,[],False,[],False,,False,,True,['trump'],[],[],[],trump,['misc'],[]
724,0.0,0.0,,clinton,Clinton,"And yes I did, and you know what else I prepared for?",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
725,0.0,0.0,,clinton,Clinton,I prepared to be president.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
726,0.7,0.6000000000000001,,clinton,Clinton,And I think that's a good thing.,False,False,False,False,[],False,[],False,,False,,False,[],['good thing'],[],[],misc,['misc'],[]
727,-0.10555555555555558,0.45555555555555555,,moderator,Moderator,"(APPLAUSE)  HOLT: Mr. Trump, for five years, you perpetuated a false claim that the nation's first black president was not a natural-born citizen.",True,False,True,True,['trump'],False,[],False,,False,,False,[],"['holt', 'false claim', ""nation 's"", 'black president', 'natural-born citizen']",[],[],"question, obama",['misc'],[]
728,0.0,0.0,,moderator,Moderator,You questioned his legitimacy.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],"question, obama",['misc'],[]
729,0.25,0.2833333333333333,,moderator,Moderator,"In the last couple of weeks, you acknowledged what most Americans have accepted for years: The president was born in the United States.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],"question, obama",['misc'],[]
730,-0.05,0.4,,clinton,Clinton,Can you tell us what took you so long?,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],"question, obama",['misc'],[]
731,0.1,0.3821428571428571,,trump,Trump," I'll tell you very well, just very simple to say.",False,False,True,False,[],False,[],True,clinton,False,,False,[],[],[],[],misc,['misc'],[]
732,0.2,0.3,,trump,Trump,Sidney Blumenthal works for the campaign and close very close friend of Secretary Clinton.,False,False,True,False,[],False,[],False,,False,,True,['clinton'],['sidney blumenthal'],[],[],h-clinton,['misc'],[]
733,-0.3791666666666667,0.7041666666666666,,trump,Trump,"And her campaign manager, Patti Doyle, went to during the campaign, her campaign against President Obama, fought very hard.",False,False,True,True,['obama'],False,[],False,,False,,False,[],"['campaign manager', 'patti doyle', 'obama']",[],[],obama,['misc'],[]
734,0.0,0.0,,trump,Trump,"And you can go look it up, and you can check it out.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
735,-0.25,0.25,,trump,Trump," And if you look at CNN this past week, Patti Solis Doyle was on Wolf Blitzer saying that this happened.",False,False,False,False,[],False,[],False,,False,,False,[],"['cnn', 'past week', 'patti solis doyle', 'wolf blitzer']",[],[],obama,['misc'],[]
736,0.16,0.5399999999999999,,trump,Trump,"Blumenthal sent McClatchy, highly respected reporter at McClatchy, to Kenya to find out about it.",False,False,False,False,[],False,[],False,,False,,False,[],"['blumenthal', 'mcclatchy', 'mcclatchy', 'kenya']",[],[],obama,['misc'],[]
737,-0.3791666666666667,0.7041666666666666,,trump,Trump,They were pressing it very hard.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
738,-0.5,0.3,,trump,Trump,She failed to get the birth certificate.,False,False,False,False,[],False,[],False,,False,,False,[],['birth certificate'],[],[],misc,['misc'],[]
739,-0.5,0.29999999999999993,,trump,Trump,"When I got involved, I didn't fail.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
740,0.0,0.0,,trump,Trump,I got him to give the birth certificate.,False,False,False,False,[],False,[],False,,False,,False,[],['birth certificate'],[],[],misc,['misc'],[]
741,0.5,1.0,,trump,Trump,So I'm satisfied with it.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
742,0.5,1.0,,trump,Trump,And I'll tell you why I'm satisfied with it.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
743,0.4911111111111111,0.9111111111111111,,trump,Trump,"(CROSSTALK)  TRUMP: Because I want to get on to defeating ISIS, because I want to get on to creating jobs, because I want to get on to having a strong border, because I want to get on to things that are very important to me and that are very important to the country.",False,False,False,False,[],False,[],False,,False,,False,[],"['crosstalk', 'isis', 'strong border']",[],[],"isis, jobs, america",['jobs'],[]
744,0.0,0.0,,moderator,Moderator, I will let you respond.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
745,0.4,1.0,,moderator,Moderator,It's important.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
746,0.0,0.0,,moderator,Moderator,But I just want to get the answer here.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
747,0.0,0.0,,moderator,Moderator,The birth certificate was produced in 2011.,False,False,False,False,[],False,[],False,,False,,False,[],['birth certificate'],[],[],misc,['misc'],[]
748,0.0,0.0,,moderator,Moderator,"You've continued to tell the story and question the president's legitimacy in 2012, O 13, O 14, O 15...",False,False,False,False,[],False,[],False,,False,,False,[],"[""president 's legitimacy""]",[],[],"question, obama",['misc'],[]
749,0.0,0.25,,moderator,Moderator, .... as recently as January.,False,False,False,False,[],False,[],False,,False,,False,[],['january'],[],[],"question, obama",['misc'],[]
750,0.0,0.0,,moderator,Moderator,"So the question is, what changed your mind?",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],"question, obama",['misc'],[]
751,0.2,0.2,,trump,Trump," Well, nobody was pressing it, nobody was caring much about it.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
752,0.0,0.0,,trump,Trump,"I figured you'd ask the question tonight, of course.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
753,0.2,0.2,,trump,Trump,But nobody was caring much about it.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
754,0.0,0.0,,trump,Trump,But I was the one that got him to produce the birth certificate.,False,False,False,False,[],False,[],False,,False,,False,[],['birth certificate'],[],[],obama,['misc'],[]
755,0.7,0.6000000000000001,,trump,Trump,And I think I did a good job.,False,False,False,False,[],False,[],False,,False,,False,[],['good job'],[],[],misc,['misc'],[]
756,0.0,0.0,,trump,Trump,Secretary Clinton also fought it.,False,False,True,False,[],False,[],False,,False,,True,['clinton'],[],[],[],h-clinton,['misc'],[]
757,-0.24375,0.66875,,trump,Trump,"I mean, you know now, everybody in mainstream is going to say, oh, that's not true.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
758,0.35,0.65,,trump,Trump,"Look, it's true.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
759,0.0,0.03333333333333333,,trump,Trump,"Sidney Blumenthal sent a reporter you just have to take a look at CNN, the last week, the interview with your former campaign manager.",False,False,False,False,[],False,[],False,,False,,False,[],"['sidney blumenthal', 'cnn', 'campaign manager']",[],[],h-clinton,['misc'],[]
760,0.0,0.0,,trump,Trump,And she was involved.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
761,0.0,0.0,,trump,Trump,"But just like she can't bring back jobs, she can't produce.",False,False,False,False,[],False,[],False,,False,,False,[],"[""ca n't"", ""ca n't""]",[],[],jobs,['jobs'],[]
762,-0.5,1.0,,moderator,Moderator, I'm sorry.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
763,0.0,0.0,,moderator,Moderator,"I'm just going to follow up and I will let you respond to that, because there's a lot there.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],"question, racism",['misc'],[]
764,0.0,0.0,,moderator,Moderator,But we're talking about racial healing in this segment.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],"question, racism",['misc'],[]
765,0.0,0.0,,moderator,Moderator,"What do you say to Americans, people of color who...",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],"question, racism",['misc'],[]
766,0.2,0.3,,trump,Trump,"(CROSSTALK)  TRUMP: Well, it was very I say nothing.",False,False,False,False,[],False,[],False,,False,,False,[],['crosstalk'],[],[],racism,['misc'],[]
767,0.5,0.625,,trump,Trump,"I say nothing, because I was able to get him to produce it.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],"obama, racism",['misc'],[]
768,-0.05,0.4,,trump,Trump,He should have produced it a long time before.,False,False,False,False,[],False,[],False,,False,,False,[],['long time'],[],[],obama,['misc'],[]
769,0.205625,0.4116666666666667,,trump,Trump,"When you talk about healing, I think that I've developed very, very good relationships over the last little while with the African-American community.",False,False,False,False,[],False,[],False,,False,,False,[],"['good relationships', 'african-american']",[],[],racism,['misc'],[]
770,0.2,0.2,,moderator,Moderator,And I feel that they really wanted me to come to that conclusion.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],racism,['misc'],[]
771,0.5333333333333333,0.8333333333333334,,moderator,Moderator,"And I think I did a great job and a great service not only for the country, but even for the president, in getting him to produce his birth certificate.",False,False,False,False,[],False,[],False,,False,,False,[],"['great job', 'great service', 'birth certificate']",[],[],"racism america, obama",['misc'],[]
772,0.0,0.0,,moderator,Moderator, Secretary Clinton?,False,False,False,False,[],False,[],False,,False,,True,['clinton'],[],[],[],h-clinton,['misc'],[]
773,0.0,0.0,,clinton,Clinton," Well, just listen to what you heard.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
774,0.15000000000000002,0.39166666666666666,,clinton,Clinton,"(LAUGHTER)  And clearly, as Donald just admitted, he knew he was going to stand on this debate stage, and Lester Holt was going to be asking us questions, so he tried to put the whole racist birther lie to bed.",False,True,True,False,[],False,[],False,,False,,True,['trump'],"['laughter', 'debate stage', 'lester holt', 'whole racist birther lie']",[],[],"trump, racism",['misc'],[]
775,0.43333333333333335,0.8333333333333334,,clinton,Clinton,But it can't be dismissed that easily.,False,False,False,False,[],False,[],False,,False,,False,[],"[""ca n't""]",[],[],racism,['misc'],[]
776,0.056666666666666664,0.21333333333333332,,clinton,Clinton,He has really started his political activity based on this racist lie that our first black president was not an American citizen.,False,False,False,False,[],False,[],False,,False,,False,[],"['political activity', 'racist lie', 'black president', 'american citizen']",[],[],"trump, obama, racism",['misc'],[]
777,-0.025,0.625,,clinton,Clinton,"There was absolutely no evidence for it, but he persisted, he persisted year after year, because some of his supporters, people that he was trying to bring into his fold, apparently believed it or wanted to believe it.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],"trump, obama",['misc'],[]
778,0.25,0.4444444444444444,,clinton,Clinton,"But, remember, Donald started his career back in 1973 being sued by the Justice Department for racial discrimination because he would not rent apartments in one of his developments to African-Americans, and he made sure that the people who worked for him understood that was the policy.",False,False,True,False,[],False,[],False,,False,,True,['trump'],"['justice department', 'racial discrimination', 'rent apartments', 'african-americans']",[],[],"trump, racism",['misc'],[]
779,0.0,0.1,,clinton,Clinton,He actually was sued twice by the Justice Department.,False,False,False,False,[],False,[],False,,False,,False,[],['justice department'],[],[],"trump, racism",['misc'],[]
780,0.17500000000000002,0.55,,clinton,Clinton,So he has a long record of engaging in racist behavior.,False,False,False,False,[],False,[],False,,False,,False,[],"['long record', 'racist behavior']",[],[],"trump, racism",['misc'],[]
781,0.2,0.3,,clinton,Clinton,And the birther lie was a very hurtful one.,False,False,False,False,[],False,[],False,,False,,False,[],['birther lie'],[],[],"trump, racism",['misc'],[]
782,0.8,0.75,,clinton,Clinton,"You know, Barack Obama is a man of great dignity.",False,False,True,False,[],False,[],False,,False,,True,['obama'],"['barack obama', 'great dignity']",[],[],obama,['misc'],[]
783,0.25333333333333335,0.58,,clinton,Clinton,"But I like to remember what Michelle Obama said in her amazing speech at our Democratic National Convention: When they go low, we go high.",False,False,True,False,[],False,[],False,,False,,True,['obama'],"['michelle obama', 'amazing speech', 'democratic national convention']",[],[],obama,['misc'],[]
784,0.33481481481481473,0.3762962962962963,,clinton,Clinton,"And Barack Obama went high, despite Donald Trump's best efforts to bring him down.",False,False,True,False,[],False,[],False,,False,,True,"['trump', 'obama']",['barack obama'],[],[],"obama, trump",['misc'],[]
785,0.0,0.0,,moderator,Moderator," Mr. Trump, you can respond and we're going to move on to the next segment.",False,False,False,False,[],False,[],False,,False,,True,['trump'],[],[],[],misc,['misc'],[]
786,0.5,0.6,,trump,Trump, I would love to respond.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
787,0.25,0.3333333333333333,,trump,Trump,"First of all, I got to watch in preparing for this some of your debates against Barack Obama.",False,False,True,False,[],False,[],False,,False,,True,['obama'],['barack obama'],[],[],obama,['misc'],[]
788,-1.0,1.0,,trump,Trump,You treated him with terrible disrespect.,False,False,False,False,[],False,[],False,,False,,False,[],['terrible disrespect'],[],[],"h-clinton, obama",['misc'],[]
789,0.75,0.875,,trump,Trump,And I watched the way you talk now about how lovely everything is and how wonderful you are.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],h-clinton,['misc'],[]
790,0.0,0.0,,trump,Trump,It doesn't work that way.,False,False,False,False,[],False,[],False,,False,,False,[],"[""n't work""]",[],[],misc,['misc'],[]
791,0.43214285714285716,0.7857142857142857,,trump,Trump,"You were after him, you were trying to you even sent out or your campaign sent out pictures of him in a certain garb, very famous pictures.",False,False,False,False,[],False,[],False,,False,,False,[],"['certain garb', 'famous pictures']",[],[],"h-clinton, obama",['misc'],[]
792,0.0,0.0,,trump,Trump,I don't think you can deny that.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
793,0.175,0.35833333333333334,,trump,Trump,"But just last week, your campaign manager said it was true.",False,False,False,False,[],False,[],False,,False,,False,[],['campaign manager'],[],[],misc,['misc'],[]
794,0.2,0.2,,trump,Trump,"So when you tried to act holier than thou, it really doesn't work.",False,False,False,False,[],False,[],False,,False,,False,[],"[""n't work""]",[],[],misc,['misc'],[]
795,0.2,0.2,,trump,Trump,It really doesn't.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
796,0.21750000000000003,0.5325000000000001,,trump,Trump,"Now, as far as the lawsuit, yes, when I was very young, I went into my father's company, had a real estate company in Brooklyn and Queens, and we, along with many, many other companies throughout the country it was a federal lawsuit were sued.",False,False,False,False,[],False,[],False,,False,,False,[],"[""father 's company"", 'real estate company', 'brooklyn', 'queens', 'federal lawsuit']",[],[],racism,['misc'],[]
797,0.0,0.0,,trump,Trump,We settled the suit with zero with no admission of guilt.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],racism,['misc'],[]
798,0.5633333333333334,1.0,,trump,Trump,It was very easy to do.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
799,0.0,0.0,,trump,Trump, I notice you bring that up a lot.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
800,-0.16666666666666666,0.7000000000000001,,trump,Trump,"And, you know, I also notice the very nasty commercials that you do on me in so many different ways, which I don't do on you.",False,False,False,False,[],False,[],False,,False,,False,[],"['nasty commercials', 'different ways']",[],[],misc,['misc'],[]
801,0.0,0.0,,trump,Trump,Maybe I'm trying to save the money.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
802,0.6000000000000001,0.9,,trump,Trump,"But, frankly, I look I look at that, and I say, isn't that amazing?",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
803,0.35,0.4,,trump,Trump,"Because I settled that lawsuit with no admission of guilt, but that was a lawsuit brought against many real estate firms, and it's just one of those things.",False,False,False,False,[],False,[],False,,False,,False,[],['real estate firms'],[],[],misc,['misc'],[]
804,0.0,0.5,,trump,Trump,I'll go one step further.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
805,0.4022222222222222,0.7566666666666667,,trump,Trump,"In Palm Beach, Florida, tough community, a brilliant community, a wealthy community, probably the wealthiest community there is in the world, I opened a club, and really got great credit for it.",False,False,False,False,[],False,[],False,,False,,False,[],"['palm beach', 'florida', 'tough community', 'brilliant community', 'wealthy community', 'wealthiest community', 'great credit']",[],[],misc,['misc'],[]
806,0.0,0.0,,trump,Trump,"No discrimination against African- Americans, against Muslims, against anybody.",False,False,False,False,[],False,[],False,,False,,False,[],"['african-', 'muslims']",[],[],racism,['misc'],[]
807,0.75,0.95,,trump,Trump,And it's a tremendously successful club.,False,False,False,False,[],False,[],False,,False,,False,[],['successful club'],[],[],misc,['misc'],[]
808,0.5,1.0,,trump,Trump,And I'm so glad I did it.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
809,0.8,0.75,,trump,Trump,And I have been given great credit for what I did.,False,False,False,False,[],False,[],False,,False,,False,[],['great credit'],[],[],misc,['misc'],[]
810,1.0,1.0,,trump,Trump,"And I'm very, very proud of it.",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
811,0.0,0.0,,trump,Trump,And that's the way I feel.,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],misc,['misc'],[]
812,0.35,0.65,,trump,Trump,That is the true way I feel.,False,False,False,False,[],False,[],False,,False,,False,[],['true way'],[],[],misc,['misc'],[]
813,0.0,0.0,,moderator,Moderator, Our next segment is called Securing America.,False,False,False,False,[],False,[],False,,False,,False,[],['securing america'],[],[],"question, crime, safety",['misc'],[]
814,0.0,0.0,,moderator,Moderator,We want to start with a 21st century war happening every day in this country.,False,False,False,False,[],False,[],False,,False,,False,[],['century war'],[],[],"question, crime, safety",['misc'],[]
815,0.0,0.0,,moderator,Moderator,"Our institutions are under cyber attack, and our secrets are being stolen.",False,False,False,False,[],False,[],False,,False,,False,[],['cyber attack'],[],[],"question, crime, safety",['misc'],[]
816,-0.4,0.7,,moderator,Moderator,"So my question is, who's behind it?",False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],"question, crime, safety",['misc'],[]
817,0.0,0.0,,moderator,Moderator,And how do we fight it?,False,False,False,False,[],False,[],False,,False,,False,[],[],[],[],"question, crime, safety",['misc'],[]
818,0.0,0.0,,moderator,Moderator,"Secretary Clinton, this answer goes to you.",False,False,False,False,[],False,[],False,,False,,True,['clinton'],[],[],[],h-clinton,['misc'],[]
819,0.03333333333333334,0.3277777777777778,,clinton,Clinton," Well, I think cyber security, cyber warfare will be one of the biggest challenges facing the next president, because clearly we're facing at this point two different kinds of adversaries.",False,False,False,False,[],False,[],False,,False,,False,[],"['cyber security', 'cyber warfare', 'different kinds']",[],[],safety,['misc'],[]
820,0.16666666666666666,0.20833333333333334,,clinton,Clinton,There are the independent hacking groups that do it mostly for commercial reasons to try to steal information that they can use to make money.,False,False,False,False,[],False,[],False,,False,,False,[],['commercial reasons'],[],[],crime,['misc'],[]
821,0.0,0.0,,clinton,Clinton,"But increasingly, we are seeing cyber attacks coming from states, organs of states.",False,False,False,False,[],False,[],False,,False,,False,[],['cyber attacks'],[],[],crime,['misc'],[]
822,0.25,0.375,,clinton,Clinton,The most recent and troubling of these has been Russia.,False,False,False,False,[],False,[],False,,False,,False,[],['russia'],[],[],"crime, russia",['misc'],[]
823,0.0,0.4,,clinton,Clinton,"There's no doubt now that Russia has used cyber attacks against all kinds of organizations in our country, and I am deeply concerned about this.",False,False,False,False,[],False,[],False,,False,,False,[],"['russia', 'cyber attacks']",[],[],"russia, crime",['misc'],[]
824,0.2,0.25,,clinton,Clinton,"I know Donald's very praiseworthy of Vladimir Putin, but Putin is playing a really...",False,False,False,False,[],False,[],False,,False,,False,[],"['vladimir putin', 'putin']",[],[],putin,['misc'],[]
825,-0.2796296296296296,0.5444444444444444,,clinton,Clinton,"(CROSSTALK)  CLINTON: ... tough, long game here.",False,False,False,False,[],False,[],False,,False,,False,[],"['crosstalk', 'long game']",[],[],putin,['misc'],[]
826,-0.038461538461538464,0.2846153846153846,,clinton,Clinton,"And one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee.",False,False,False,False,[],False,[],False,,False,,False,[],"['loose cyber attackers', 'government files', 'personal files', 'democratic national committee']",[],[],"crime, putin, election",['misc'],[]
827,0.0,0.25,,clinton,Clinton,"And we recently have learned that, you know, that this is one of their preferred methods of trying to wreak havoc and collect information.",False,False,False,False,[],False,[],False,,False,,False,[],['wreak havoc'],[],[],crime,['misc'],[]
828,0.13000000000000003,0.4983333333333333,,clinton,Clinton,"We need to make it very clear whether it's Russia, China, Iran or anybody else.",False,False,False,False,[],False,[],False,,False,,False,[],"['russia', 'china', 'iran']",[],[],"russia, china, iran, america",['misc'],[]
